fname,labels
8250b48f.wav,Bus
cd1bf192.wav,Cricket
c85c9e92.wav,Crackle
d4d03e50.wav,Bass_drum
08d21a2f.wav,Female_speech_and_woman_speaking
8018e9c8.wav,Trickle_and_dribble
f828fd95.wav,Chirp_and_tweet
a4ed3dcc.wav,Printer
0fc60c54.wav,Gurgling
3419437d.wav,Bicycle_bell
ee96a5f9.wav,Scissors
b86fcf32.wav,Hiss
7a60b25a.wav,Female_speech_and_woman_speaking
88cb7e3f.wav,Bass_guitar
baf84ec2.wav,Bass_guitar
84e4fa67.wav,Cricket
82bac165.wav,Bass_guitar
3d61d9f7.wav,Traffic_noise_and_roadway_noise
a1e00c44.wav,Bass_guitar
2380cfcc.wav,Bass_guitar
669b3627.wav,Bass_guitar
4c60a207.wav,Toilet_flush
4007179f.wav,Bass_guitar
f91db8c8.wav,Cutlery_and_silverware
e83b92d2.wav,Cutlery_and_silverware
5f9f2946.wav,Chewing_and_mastication
db8b0932.wav,Bass_guitar
e6d3dbd8.wav,Bass_guitar
b67ce868.wav,Bass_guitar
c49f1069.wav,Bass_guitar
f02b4d60.wav,Bass_guitar
1c5f65c7.wav,Bass_guitar
08903981.wav,Cutlery_and_silverware
4240b35e.wav,Bass_guitar
5d2837aa.wav,Electric_guitar
d21bb4a5.wav,Electric_guitar
2c5b7b79.wav,Electric_guitar
ed4abb18.wav,Electric_guitar
9ae9c271.wav,Electric_guitar
394963a7.wav,Church_bell
0d0f7466.wav,Electric_guitar
0a9bebde.wav,Electric_guitar
b9dbda89.wav,Computer_keyboard
1dbf40a4.wav,Electric_guitar
57baedce.wav,Electric_guitar
ffdc411e.wav,Slam
53d34fee.wav,Writing
62db59bd.wav,Electric_guitar
653572f3.wav,Bus
d4ee6fd6.wav,Bus
c3e445ff.wav,Bus
afaf7521.wav,Stream
b63e83b0.wav,Stream
c3377957.wav,Electric_guitar
8fb68a07.wav,Electric_guitar
b4c297fd.wav,Electric_guitar
46210c26.wav,Electric_guitar
2f196dda.wav,Electric_guitar
6b65d2ad.wav,Cricket
80bd2d3d.wav,Car_passing_by
34914bc9.wav,Zipper_(clothing)
cb73a36b.wav,Child_speech_and_kid_speaking
63d2ecc7.wav,Cricket
f91d90ae.wav,Zipper_(clothing)
0853e0df.wav,Marimba_and_xylophone
26213be3.wav,Marimba_and_xylophone
c6a1d90c.wav,Marimba_and_xylophone
3ec7ee97.wav,Marimba_and_xylophone
cc800b86.wav,Marimba_and_xylophone
1f0aabd0.wav,Marimba_and_xylophone
a3222f41.wav,Marimba_and_xylophone
f9694d27.wav,Bass_guitar
8f40eba8.wav,Bus
f95969ec.wav,Bus
f82399ff.wav,Bus
9ad34e6b.wav,Bus
9336f25b.wav,Car_passing_by
24e7e6f1.wav,Car_passing_by
525388e8.wav,Car_passing_by
bf45fdb6.wav,Car_passing_by
4287c036.wav,Car_passing_by
6bd2aa2d.wav,Car_passing_by
44380267.wav,Car_passing_by
22a34e4e.wav,Car_passing_by
df9a2230.wav,Car_passing_by
90a3db1c.wav,Car_passing_by
5528a1e5.wav,Fart
13f5ce06.wav,Fart
a2b25be5.wav,Fart
07ad601e.wav,Harmonica
da1ab368.wav,Run
a9908fe5.wav,Car_passing_by
37cf5cbe.wav,Mechanical_fan
f9e77e83.wav,Marimba_and_xylophone
9ae5af92.wav,Crackle
df3799c1.wav,Screaming
b7e73561.wav,Crackle
34796367.wav,Waves_and_surf
e4cb3696.wav,Crackle
26f6f4c7.wav,Crackle
f9bc5f65.wav,Crackle
9fc20f53.wav,Crackle
8fc6ef97.wav,Crackle
2a10a3cb.wav,Printer
41b8b3d8.wav,Printer
4f9f40f8.wav,Printer
edc6e005.wav,Motorcycle
4fae498c.wav,Zipper_(clothing)
8d28740d.wav,Frying_(food)
e2abda8e.wav,Drawer_open_or_close
76daf232.wav,Drawer_open_or_close
df26f661.wav,Drawer_open_or_close
15076c03.wav,Car_passing_by
c39a191a.wav,Chirp_and_tweet
21082fb0.wav,Car_passing_by
2d661014.wav,Drawer_open_or_close
1cec80c8.wav,Drawer_open_or_close
4b82998e.wav,Car_passing_by
73308190.wav,Walk_and_footsteps
d291f6ac.wav,Car_passing_by
6b27eb13.wav,Car_passing_by
afadc674.wav,Slam
5682234e.wav,Car_passing_by
da0895d8.wav,Car_passing_by
2d52fd96.wav,Screaming
95d86609.wav,Waves_and_surf
3703ccec.wav,Burping_and_eructation
8498ba33.wav,Sneeze
f80c92c2.wav,Sneeze
832675e4.wav,Sneeze
eee4dfaa.wav,Stream
e88cdf2f.wav,Stream
a0582310.wav,Stream
02a5aae7.wav,Bass_drum
9a92f7d0.wav,Bass_drum
4e5c0a8a.wav,Bark
555fff91.wav,Chink_and_clink
